Scenario - EJ_RSBC_5go1st_cond(50)tra(75%)												
Logfile written - 04/15/2021 18:46:22												
												
Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
210415_RL#219_15g	961	Response	1	11248187	3413	3						
210415_RL#219_15g	961	Port Input	1	11249281	4507	4						
210415_RL#219_15g	961	Response	1	11249281	4507	4						
210415_RL#219_15g	961	Port Input	1	11250644	5870	3						
210415_RL#219_15g	961	Response	1	11250644	5870	3						
210415_RL#219_15g	961	Port Input	1	11251918	7144	3						
210415_RL#219_15g	961	Response	1	11251918	7144	3						
210415_RL#219_15g	961	Port Input	1	11253182	8408	4						
210415_RL#219_15g	961	Response	1	11253182	8408	4						
210415_RL#219_15g	961	Port Input	1	11254480	9706	4						
210415_RL#219_15g	961	Response	1	11254480	9706	4						
210415_RL#219_15g	961	Port Input	1	11255806	11032	3						
210415_RL#219_15g	961	Response	1	11255806	11032	3						
210415_RL#219_15g	962	Picture	3511	11264900	0	4	534	6	0	next	other	0
210415_RL#219_15g	963	Picture	666	11265434	0	2	20126	4	0	next	other	0
210415_RL#219_15g	964	Picture	777	11285560	0	2	20126	4	0	next	other	0
210415_RL#219_15g	964	Manual	1	11305576	20016	NA						
210415_RL#219_15g	965	Sound	211	11305690	4	2			0		other	0
210415_RL#219_15g	966	Picture	555	11310751	0	2	10129	4	0	next	false_alarm	4798
210415_RL#219_15g	966	Port Input	1	11319592	8841	4						
210415_RL#219_15g	966	Response	1	11319592	8841	4						
210415_RL#219_15g	966	Port Input	1	11319596	8845	4						
210415_RL#219_15g	966	Response	1	11319596	8845	4						
210415_RL#219_15g	967	Picture	10	11320880	0	3	133	5	0	next	hit	4803
210415_RL#219_15g	967	Port Input	1	11320910	30	5						
210415_RL#219_15g	967	Response	1	11320910	30	5						
210415_RL#219_15g	968	Picture	351	11321013	0	3	267	4	0	next	other	0
210415_RL#219_15g	969	Picture	1	11321280	0	2	20125	4	0	next	false_alarm	4807
210415_RL#219_15g	969	Port Input	1	11322416	1136	3						
210415_RL#219_15g	969	Response	1	11322416	1136	3						
210415_RL#219_15g	969	Port Input	1	11323450	2170	3						
210415_RL#219_15g	969	Response	1	11323450	2170	3						
210415_RL#219_15g	969	Port Input	1	11324558	3278	3						
210415_RL#219_15g	969	Response	1	11324558	3278	3						
210415_RL#219_15g	969	Port Input	1	11324561	3281	3						
210415_RL#219_15g	969	Response	1	11324561	3281	3						
210415_RL#219_15g	969	Port Input	1	11325774	4494	3						
210415_RL#219_15g	969	Response	1	11325774	4494	3						
210415_RL#219_15g	969	Port Input	1	11327033	5753	3						
210415_RL#219_15g	969	Response	1	11327033	5753	3						
210415_RL#219_15g	969	Port Input	1	11328339	7059	3						
210415_RL#219_15g	969	Response	1	11328339	7059	3						
210415_RL#219_15g	969	Port Input	1	11328341	7061	3						
210415_RL#219_15g	969	Response	1	11328341	7061	3						
210415_RL#219_15g	969	Port Input	1	11329650	8370	4						
210415_RL#219_15g	969	Response	1	11329650	8370	4						
210415_RL#219_15g	969	Port Input	1	11329653	8373	3						
210415_RL#219_15g	969	Response	1	11329653	8373	3						
210415_RL#219_15g	969	Port Input	1	11331021	9741	3						
210415_RL#219_15g	969	Response	1	11331021	9741	3						
210415_RL#219_15g	969	Port Input	1	11332331	11051	3						
210415_RL#219_15g	969	Response	1	11332331	11051	3						
210415_RL#219_15g	969	Port Input	1	11332334	11054	3						
210415_RL#219_15g	969	Response	1	11332334	11054	3						
210415_RL#219_15g	969	Port Input	1	11333689	12409	5						
210415_RL#219_15g	969	Response	1	11333689	12409	5						
210415_RL#219_15g	969	Port Input	1	11335038	13758	3						
210415_RL#219_15g	969	Response	1	11335038	13758	3						
210415_RL#219_15g	969	Port Input	1	11335041	13761	4						
210415_RL#219_15g	969	Response	1	11335041	13761	4						
210415_RL#219_15g	969	Port Input	1	11336531	15251	4						
210415_RL#219_15g	969	Response	1	11336531	15251	4						
210415_RL#219_15g	970	Picture	3511	11341405	0	2	400	3	0	next	other	0
210415_RL#219_15g	971	Picture	666	11341805	0	2	20125	4	0	next	other	0
210415_RL#219_15g	972	Picture	777	11361930	0	2	20126	4	0	next	other	0
210415_RL#219_15g	972	Manual	1	11381941	20011	NA						
210415_RL#219_15g	973	Sound	211	11382060	4	2			0		other	0
210415_RL#219_15g	974	Picture	555	11387120	0	2	10130	4	0	next	false_alarm	4847
210415_RL#219_15g	974	Port Input	1	11396583	9463	3						
210415_RL#219_15g	974	Response	1	11396583	9463	3						
210415_RL#219_15g	974	Port Input	1	11396586	9466	3						
210415_RL#219_15g	974	Response	1	11396586	9466	3						
210415_RL#219_15g	975	Picture	10	11397250	0	2	533	4	0	next	hit	4852
210415_RL#219_15g	975	Port Input	1	11397725	475	3						
210415_RL#219_15g	975	Response	1	11397725	475	3						
210415_RL#219_15g	975	Port Input	1	11397728	478	3						
210415_RL#219_15g	975	Response	1	11397728	478	3						
210415_RL#219_15g	976	Picture	351	11397783	0	3	266	5	0	next	other	0
210415_RL#219_15g	977	Picture	1	11398049	0	3	20125	5	0	next	false_alarm	4858
210415_RL#219_15g	977	Port Input	1	11398962	913	3						
210415_RL#219_15g	977	Response	1	11398962	913	3						
210415_RL#219_15g	977	Port Input	1	11398965	916	3						
210415_RL#219_15g	977	Response	1	11398965	916	3						
210415_RL#219_15g	977	Port Input	1	11399998	1948	3						
210415_RL#219_15g	977	Response	1	11399998	1948	3						
210415_RL#219_15g	977	Port Input	1	11401078	3029	3						
210415_RL#219_15g	977	Response	1	11401078	3029	3						
210415_RL#219_15g	977	Port Input	1	11402314	4264	3						
210415_RL#219_15g	977	Response	1	11402314	4264	3						
210415_RL#219_15g	977	Port Input	1	11403532	5483	3						
210415_RL#219_15g	977	Response	1	11403532	5483	3						
210415_RL#219_15g	977	Port Input	1	11403536	5487	3						
210415_RL#219_15g	977	Response	1	11403536	5487	3						
210415_RL#219_15g	977	Port Input	1	11404760	6710	3						
210415_RL#219_15g	977	Response	1	11404760	6710	3						
210415_RL#219_15g	977	Port Input	1	11406008	7959	3						
210415_RL#219_15g	977	Response	1	11406008	7959	3						
210415_RL#219_15g	977	Port Input	1	11407251	9202	4						
210415_RL#219_15g	977	Response	1	11407251	9202	4						
210415_RL#219_15g	977	Port Input	1	11408469	10420	3						
210415_RL#219_15g	977	Response	1	11408469	10420	3						
210415_RL#219_15g	977	Port Input	1	11409753	11704	3						
210415_RL#219_15g	977	Response	1	11409753	11704	3						
210415_RL#219_15g	977	Port Input	1	11411060	13011	3						
210415_RL#219_15g	977	Response	1	11411060	13011	3						
210415_RL#219_15g	977	Port Input	1	11412853	14804	3						
210415_RL#219_15g	977	Response	1	11412853	14804	3						
210415_RL#219_15g	977	Port Input	1	11412857	14808	3						
210415_RL#219_15g	977	Response	1	11412857	14808	3						
210415_RL#219_15g	977	Port Input	1	11414418	16369	3						
210415_RL#219_15g	977	Response	1	11414418	16369	3						
210415_RL#219_15g	977	Port Input	1	11414421	16372	4						
210415_RL#219_15g	977	Response	1	11414421	16372	4						
210415_RL#219_15g	978	Picture	3511	11418175	0	3	401	5	0	next	other	0
210415_RL#219_15g	979	Picture	666	11418575	0	3	20125	5	0	next	other	0
210415_RL#219_15g	980	Picture	777	11438700	0	3	20126	4	0	next	other	0
210415_RL#219_15g	980	Manual	1	11458715	20015	NA						
210415_RL#219_15g	981	Sound	212	11458830	4	2			0		other	0
210415_RL#219_15g	982	Picture	555	11463891	0	3	10129	4	0	next	other	0
210415_RL#219_15g	983	Picture	10	11474020	0	2	20127	4	0	next	miss	0
210415_RL#219_15g	984	Picture	411	11494147	0	2	533	4	0	next	other	0
210415_RL#219_15g	985	Picture	666	11494680	0	2	20126	4	0	next	other	0
210415_RL#219_15g	986	Picture	777	11514806	0	2	20125	4	0	next	other	0
210415_RL#219_15g	986	Manual	2	11534817	20011	NA						
210415_RL#219_15g	987	Sound	212	11534934	4	2			0		other	0
210415_RL#219_15g	988	Picture	555	11539995	0	3	10130	5	0	next	other	0
210415_RL#219_15g	989	Picture	10	11550125	0	2	20127	4	0	next	miss	0
210415_RL#219_15g	990	Picture	411	11570252	0	2	532	5	0	next	other	0
210415_RL#219_15g	991	Picture	666	11570784	0	3	20126	4	0	next	other	0
210415_RL#219_15g	992	Picture	777	11590910	0	2	20126	4	0	next	other	0
210415_RL#219_15g	992	Manual	2	11610924	20015	NA						
210415_RL#219_15g	993	Sound	211	11611040	5	2			0		other	0
210415_RL#219_15g	994	Picture	555	11616101	0	3	10129	4	0	next	false_alarm	4912
210415_RL#219_15g	994	Port Input	1	11620039	3939	4						
210415_RL#219_15g	994	Response	1	11620039	3939	4						
210415_RL#219_15g	994	Port Input	1	11625659	9559	4						
210415_RL#219_15g	994	Response	1	11625659	9559	4						
210415_RL#219_15g	994	Port Input	1	11625663	9562	3						
210415_RL#219_15g	994	Response	1	11625663	9562	3						
210415_RL#219_15g	995	Picture	10	11626230	0	2	932	5	0	next	hit	4919
210415_RL#219_15g	995	Port Input	1	11627101	872	3						
210415_RL#219_15g	995	Response	1	11627101	872	3						
210415_RL#219_15g	996	Picture	351	11627161	0	3	268	4	0	next	other	0
210415_RL#219_15g	997	Picture	1	11627429	0	2	20126	3	0	next	false_alarm	4923
210415_RL#219_15g	997	Port Input	1	11628676	1247	3						
210415_RL#219_15g	997	Response	1	11628676	1247	3						
210415_RL#219_15g	997	Port Input	1	11628679	1250	3						
210415_RL#219_15g	997	Response	1	11628679	1250	3						
210415_RL#219_15g	997	Port Input	1	11629761	2332	3						
210415_RL#219_15g	997	Response	1	11629761	2332	3						
210415_RL#219_15g	997	Port Input	1	11630983	3554	3						
210415_RL#219_15g	997	Response	1	11630983	3554	3						
210415_RL#219_15g	997	Port Input	1	11630987	3557	3						
210415_RL#219_15g	997	Response	1	11630987	3557	3						
210415_RL#219_15g	997	Port Input	1	11632186	4757	3						
210415_RL#219_15g	997	Response	1	11632186	4757	3						
210415_RL#219_15g	997	Port Input	1	11633536	6107	3						
210415_RL#219_15g	997	Response	1	11633536	6107	3						
210415_RL#219_15g	997	Port Input	1	11634969	7540	3						
210415_RL#219_15g	997	Response	1	11634969	7540	3						
210415_RL#219_15g	997	Port Input	1	11636460	9031	3						
210415_RL#219_15g	997	Response	1	11636460	9031	3						
210415_RL#219_15g	997	Port Input	1	11637973	10544	3						
210415_RL#219_15g	997	Response	1	11637973	10544	3						
210415_RL#219_15g	997	Port Input	1	11639310	11881	3						
210415_RL#219_15g	997	Response	1	11639310	11881	3						
210415_RL#219_15g	997	Port Input	1	11640630	13201	5						
210415_RL#219_15g	997	Response	1	11640630	13201	5						
210415_RL#219_15g	997	Port Input	1	11641965	14536	3						
210415_RL#219_15g	997	Response	1	11641965	14536	3						
210415_RL#219_15g	997	Port Input	1	11641970	14541	4						
210415_RL#219_15g	997	Response	1	11641970	14541	4						
210415_RL#219_15g	997	Port Input	1	11643283	15854	4						
210415_RL#219_15g	997	Response	1	11643283	15854	4						
210415_RL#219_15g	997	Port Input	1	11644681	17252	4						
210415_RL#219_15g	997	Response	1	11644681	17252	4						
210415_RL#219_15g	997	Port Input	1	11644684	17255	4						
210415_RL#219_15g	997	Response	1	11644684	17255	4						
210415_RL#219_15g	997	Port Input	1	11646099	18670	3						
210415_RL#219_15g	997	Response	1	11646099	18670	3						
210415_RL#219_15g	998	Picture	3511	11647555	0	2	400	4	0	next	other	0
210415_RL#219_15g	998	Port Input	1	11647571	16	134						
210415_RL#219_15g	998	Response	1	11647571	16	134						
210415_RL#219_15g	999	Picture	666	11647955	0	2	20125	4	0	next	false_alarm	4963
210415_RL#219_15g	999	Port Input	1	11649231	1276	3						
210415_RL#219_15g	999	Response	1	11649231	1276	3						
210415_RL#219_15g	1000	Picture	777	11668080	0	2	20126	4	0	next	other	0
210415_RL#219_15g	1000	Manual	2	11688092	20012	NA						
210415_RL#219_15g	1001	Sound	211	11688210	4	2			0		other	0
210415_RL#219_15g	1002	Picture	555	11693271	0	3	10130	5	0	next	false_alarm	4969
210415_RL#219_15g	1002	Port Input	1	11701443	8173	4						
210415_RL#219_15g	1002	Response	1	11701443	8173	4						
210415_RL#219_15g	1002	Port Input	1	11702711	9441	3						
210415_RL#219_15g	1002	Response	1	11702711	9441	3						
210415_RL#219_15g	1003	Picture	10	11703401	0	3	666	4	0	next	hit	4974
210415_RL#219_15g	1003	Port Input	1	11704033	632	4						
210415_RL#219_15g	1003	Response	1	11704033	632	4						
210415_RL#219_15g	1004	Picture	351	11704067	0	2	266	4	0	next	other	0
210415_RL#219_15g	1005	Picture	1	11704333	0	3	20126	4	0	next	false_alarm	4978
210415_RL#219_15g	1005	Port Input	1	11705564	1231	3						
210415_RL#219_15g	1005	Response	1	11705564	1231	3						
210415_RL#219_15g	1005	Port Input	1	11705567	1234	3						
210415_RL#219_15g	1005	Response	1	11705567	1234	3						
210415_RL#219_15g	1005	Port Input	1	11706645	2312	3						
210415_RL#219_15g	1005	Response	1	11706645	2312	3						
210415_RL#219_15g	1005	Port Input	1	11707767	3434	3						
210415_RL#219_15g	1005	Response	1	11707767	3434	3						
210415_RL#219_15g	1005	Port Input	1	11707771	3438	4						
210415_RL#219_15g	1005	Response	1	11707771	3438	4						
210415_RL#219_15g	1005	Port Input	1	11708989	4657	4						
210415_RL#219_15g	1005	Response	1	11708989	4657	4						
210415_RL#219_15g	1005	Port Input	1	11710246	5913	3						
210415_RL#219_15g	1005	Response	1	11710246	5913	3						
210415_RL#219_15g	1005	Port Input	1	11711447	7115	3						
210415_RL#219_15g	1005	Response	1	11711447	7115	3						
210415_RL#219_15g	1005	Port Input	1	11712694	8361	3						
210415_RL#219_15g	1005	Response	1	11712694	8361	3						
210415_RL#219_15g	1005	Port Input	1	11713894	9561	4						
210415_RL#219_15g	1005	Response	1	11713894	9561	4						
210415_RL#219_15g	1005	Port Input	1	11715265	10933	3						
210415_RL#219_15g	1005	Response	1	11715265	10933	3						
210415_RL#219_15g	1005	Port Input	1	11716555	12223	3						
210415_RL#219_15g	1005	Response	1	11716555	12223	3						
210415_RL#219_15g	1005	Port Input	1	11717944	13611	3						
210415_RL#219_15g	1005	Response	1	11717944	13611	3						
210415_RL#219_15g	1006	Picture	3511	11724459	0	2	400	4	0	next	other	0
210415_RL#219_15g	1007	Picture	666	11724858	0	2	20126	4	0	next	other	0
210415_RL#219_15g	1008	Picture	777	11744985	0	3	20124	5	0	next	other	0
210415_RL#219_15g	1008	Manual	2	11764998	20013	NA						
210415_RL#219_15g	1009	Sound	212	11765114	4	2			0		other	0
210415_RL#219_15g	1010	Picture	555	11770174	0	2	10130	4	0	next	other	0
210415_RL#219_15g	1011	Picture	10	11780304	0	2	20125	4	0	next	miss	0
210415_RL#219_15g	1012	Picture	411	11800430	0	2	533	4	0	next	other	0
210415_RL#219_15g	1013	Picture	666	11800963	0	3	20126	4	0	next	other	0
210415_RL#219_15g	1014	Picture	777	11821089	0	2	20126	4	0	next	other	0
210415_RL#219_15g	1014	Manual	2	11841100	20012	NA						
210415_RL#219_15g	1015	Sound	212	11841220	5	2			0		other	0
210415_RL#219_15g	1016	Picture	555	11846279	0	3	10130	5	0	next	other	0
210415_RL#219_15g	1017	Picture	10	11856409	0	2	20126	4	0	next	miss	0
210415_RL#219_15g	1018	Picture	411	11876535	0	2	533	4	0	next	other	0
210415_RL#219_15g	1019	Picture	666	11877068	0	2	20125	4	0	next	other	0
210415_RL#219_15g	1020	Picture	777	11897193	0	2	20126	4	0	next	other	0
210415_RL#219_15g	1020	Manual	1	11917207	20014	NA						
210415_RL#219_15g	1021	Sound	211	11917323	4	2			0		other	0
210415_RL#219_15g	1022	Picture	555	11922383	0	3	10130	6	0	next	false_alarm	5024
210415_RL#219_15g	1022	Port Input	1	11929741	7358	4						
210415_RL#219_15g	1022	Response	1	11929741	7358	4						
210415_RL#219_15g	1022	Port Input	1	11931128	8745	3						
210415_RL#219_15g	1022	Response	1	11931128	8745	3						
210415_RL#219_15g	1022	Port Input	1	11932431	10048	4						
210415_RL#219_15g	1022	Response	1	11932431	10048	4						
210415_RL#219_15g	1022	Port Input	1	11932435	10052	4						
210415_RL#219_15g	1022	Response	1	11932435	10052	4						
210415_RL#219_15g	1023	Picture	10	11932513	0	3	1333	4	0	next	hit	5033
210415_RL#219_15g	1023	Port Input	1	11933792	1278	4						
210415_RL#219_15g	1023	Response	1	11933792	1278	4						
210415_RL#219_15g	1024	Picture	351	11933846	0	2	266	5	0	next	other	0
210415_RL#219_15g	1025	Picture	1	11934112	0	3	20125	5	0	next	false_alarm	5037
210415_RL#219_15g	1025	Port Input	1	11935244	1132	3						
210415_RL#219_15g	1025	Response	1	11935244	1132	3						
210415_RL#219_15g	1025	Port Input	1	11935247	1135	3						
210415_RL#219_15g	1025	Response	1	11935247	1135	3						
210415_RL#219_15g	1025	Port Input	1	11936276	2165	3						
210415_RL#219_15g	1025	Response	1	11936276	2165	3						
210415_RL#219_15g	1025	Port Input	1	11936280	2168	3						
210415_RL#219_15g	1025	Response	1	11936280	2168	3						
210415_RL#219_15g	1025	Port Input	1	11937397	3285	3						
210415_RL#219_15g	1025	Response	1	11937397	3285	3						
210415_RL#219_15g	1025	Port Input	1	11938613	4501	3						
210415_RL#219_15g	1025	Response	1	11938613	4501	3						
210415_RL#219_15g	1025	Port Input	1	11939862	5750	4						
210415_RL#219_15g	1025	Response	1	11939862	5750	4						
210415_RL#219_15g	1025	Port Input	1	11941095	6983	4						
210415_RL#219_15g	1025	Response	1	11941095	6983	4						
210415_RL#219_15g	1025	Port Input	1	11942323	8211	3						
210415_RL#219_15g	1025	Response	1	11942323	8211	3						
210415_RL#219_15g	1025	Port Input	1	11943582	9470	3						
210415_RL#219_15g	1025	Response	1	11943582	9470	3						
210415_RL#219_15g	1025	Port Input	1	11944935	10823	3						
210415_RL#219_15g	1025	Response	1	11944935	10823	3						
210415_RL#219_15g	1025	Port Input	1	11946311	12199	4						
210415_RL#219_15g	1025	Response	1	11946311	12199	4						
210415_RL#219_15g	1026	Picture	3511	11954237	0	3	401	4	0	next	other	0
210415_RL#219_15g	1027	Picture	666	11954638	0	2	20125	3	0	next	other	0
210415_RL#219_15g	1028	Picture	777	11974763	0	2	20126	4	0	next	other	0
210415_RL#219_15g	1028	Manual	1	11994774	20011	NA						
210415_RL#219_15g	1029	Sound	211	11994893	4	2			0		other	0
210415_RL#219_15g	1030	Picture	555	11999954	0	2	10129	4	0	next	false_alarm	5067
210415_RL#219_15g	1030	Port Input	1	12005091	5137	4						
210415_RL#219_15g	1030	Response	1	12005091	5137	4						
210415_RL#219_15g	1030	Port Input	1	12005096	5141	3						
210415_RL#219_15g	1030	Response	1	12005096	5141	3						
210415_RL#219_15g	1030	Port Input	1	12008829	8875	4						
210415_RL#219_15g	1030	Response	1	12008829	8875	4						
210415_RL#219_15g	1030	Port Input	1	12008833	8879	3						
210415_RL#219_15g	1030	Response	1	12008833	8879	3						
210415_RL#219_15g	1031	Picture	10	12010083	0	2	400	4	0	next	hit	5076
210415_RL#219_15g	1031	Port Input	1	12010349	266	3						
210415_RL#219_15g	1031	Response	1	12010349	266	3						
210415_RL#219_15g	1032	Picture	351	12010483	0	2	266	4	0	next	other	0
210415_RL#219_15g	1033	Picture	1	12010749	0	2	20126	4	0	next	false_alarm	5080
210415_RL#219_15g	1033	Port Input	1	12011903	1154	3						
210415_RL#219_15g	1033	Response	1	12011903	1154	3						
210415_RL#219_15g	1033	Port Input	1	12012999	2251	4						
210415_RL#219_15g	1033	Response	1	12012999	2251	4						
210415_RL#219_15g	1033	Port Input	1	12014121	3372	4						
210415_RL#219_15g	1033	Response	1	12014121	3372	4						
210415_RL#219_15g	1033	Port Input	1	12015258	4510	3						
210415_RL#219_15g	1033	Response	1	12015258	4510	3						
210415_RL#219_15g	1033	Port Input	1	12016531	5783	3						
210415_RL#219_15g	1033	Response	1	12016531	5783	3						
210415_RL#219_15g	1033	Port Input	1	12017823	7074	3						
